Data;Hora UTC;VENTO, VELOCIDADE HORARIA (m/s)
03/02/2020;0900 UTC;,6
03/02/2020;1000 UTC;,8
03/02/2020;1100 UTC;,2
03/02/2020;1200 UTC;,8
03/02/2020;1300 UTC;2,7
03/02/2020;1400 UTC;2,8
03/02/2020;1500 UTC;2,9
03/02/2020;1600 UTC;2,4
03/02/2020;1700 UTC;3,4
03/02/2020;1800 UTC;4,5
03/02/2020;1900 UTC;2,1
03/02/2020;2000 UTC;1,6
03/02/2020;2100 UTC;,7
03/02/2020;2200 UTC;1,4
03/02/2020;2300 UTC;1,5
04/02/2020;0000 UTC;,9
04/02/2020;0100 UTC;,3
04/02/2020;0200 UTC;,4
04/02/2020;0300 UTC;1,1
04/02/2020;0400 UTC;,1
04/02/2020;0500 UTC;0
04/02/2020;0600 UTC;,2
04/02/2020;0700 UTC;1
04/02/2020;0800 UTC;,9
04/02/2020;0900 UTC;,2
04/02/2020;1000 UTC;,5
04/02/2020;1100 UTC;1,3
04/02/2020;1200 UTC;,6
04/02/2020;1300 UTC;1,1
04/02/2020;1400 UTC;1,4
04/02/2020;1500 UTC;1,6
04/02/2020;1600 UTC;1,3
04/02/2020;1700 UTC;,4
04/02/2020;1800 UTC;2,7
04/02/2020;1900 UTC;1,4
04/02/2020;2000 UTC;,5
04/02/2020;2100 UTC;6,9
04/02/2020;2200 UTC;2,7
04/02/2020;2300 UTC;1,1
05/02/2020;0000 UTC;1
05/02/2020;0100 UTC;,2
05/02/2020;0200 UTC;0
05/02/2020;0300 UTC;,1
05/02/2020;0400 UTC;1,3
05/02/2020;0500 UTC;1,6
05/02/2020;0600 UTC;0
05/02/2020;0700 UTC;1,3
05/02/2020;0800 UTC;1,1
05/02/2020;0900 UTC;,9
05/02/2020;1000 UTC;1
05/02/2020;1100 UTC;1,3
05/02/2020;1200 UTC;,1
05/02/2020;1300 UTC;1,5
05/02/2020;1400 UTC;3,2
05/02/2020;1500 UTC;4,9
05/02/2020;1600 UTC;1,9
05/02/2020;1700 UTC;1,9
05/02/2020;1800 UTC;,3
05/02/2020;1900 UTC;2,1
05/02/2020;2000 UTC;1,6
05/02/2020;2100 UTC;1,8
05/02/2020;2200 UTC;,6
05/02/2020;2300 UTC;1,5
06/02/2020;0000 UTC;1,2
06/02/2020;0100 UTC;,2
06/02/2020;0200 UTC;,1
06/02/2020;0300 UTC;0
06/02/2020;0400 UTC;0
06/02/2020;0500 UTC;,2
06/02/2020;0600 UTC;2,3
06/02/2020;0700 UTC;1,7
06/02/2020;0800 UTC;1
06/02/2020;0900 UTC;,2
06/02/2020;1000 UTC;1,1
06/02/2020;1100 UTC;,3
06/02/2020;1200 UTC;3,7
06/02/2020;1300 UTC;1,8
06/02/2020;1400 UTC;,4
06/02/2020;1500 UTC;,8
06/02/2020;1600 UTC;,6
06/02/2020;1700 UTC;1
06/02/2020;1800 UTC;1
06/02/2020;1900 UTC;2,6
06/02/2020;2000 UTC;1,7
06/02/2020;2100 UTC;0
06/02/2020;2200 UTC;1,3
06/02/2020;2300 UTC;,6
07/02/2020;0000 UTC;0
07/02/2020;0100 UTC;,2
07/02/2020;0200 UTC;,8
07/02/2020;0300 UTC;,8
07/02/2020;0400 UTC;,7
07/02/2020;0500 UTC;0
07/02/2020;0600 UTC;,3
07/02/2020;0700 UTC;,1
07/02/2020;0800 UTC;0
07/02/2020;0900 UTC;,5
07/02/2020;1000 UTC;1
07/02/2020;1100 UTC;1,8
07/02/2020;1200 UTC;2,1
07/02/2020;1300 UTC;1,1
07/02/2020;1400 UTC;1,5
07/02/2020;1500 UTC;,7
07/02/2020;1600 UTC;1,3
07/02/2020;1700 UTC;1,4
07/02/2020;1800 UTC;2,6
07/02/2020;1900 UTC;2,9
07/02/2020;2000 UTC;4
07/02/2020;2100 UTC;1,3
07/02/2020;2200 UTC;,6
07/02/2020;2300 UTC;,9
08/02/2020;0000 UTC;,4
08/02/2020;0100 UTC;,3
08/02/2020;0200 UTC;0
08/02/2020;0300 UTC;0
08/02/2020;0400 UTC;1,2
08/02/2020;0500 UTC;1,9
08/02/2020;0600 UTC;,1
08/02/2020;0700 UTC;1,1
08/02/2020;0800 UTC;,1
08/02/2020;0900 UTC;1,9
08/02/2020;1000 UTC;1,7
08/02/2020;1100 UTC;1,8
08/02/2020;1200 UTC;1,6
08/02/2020;1300 UTC;,9
08/02/2020;1400 UTC;,6
08/02/2020;1500 UTC;2,3
08/02/2020;1600 UTC;3,4
08/02/2020;1700 UTC;3,4
08/02/2020;1800 UTC;2,1
08/02/2020;1900 UTC;1,6
08/02/2020;2000 UTC;1,8
08/02/2020;2100 UTC;,7
08/02/2020;2200 UTC;,6
08/02/2020;2300 UTC;,3
09/02/2020;0000 UTC;0
09/02/2020;0100 UTC;0
09/02/2020;0200 UTC;0
09/02/2020;0300 UTC;0
09/02/2020;0400 UTC;0
09/02/2020;0500 UTC;0
09/02/2020;0600 UTC;0
09/02/2020;0700 UTC;0
09/02/2020;0800 UTC;,2
09/02/2020;0900 UTC;0
09/02/2020;1000 UTC;1,8
09/02/2020;1100 UTC;1
09/02/2020;1200 UTC;1,8
09/02/2020;1300 UTC;2,9
09/02/2020;1400 UTC;2,7
09/02/2020;1500 UTC;3,4
09/02/2020;1600 UTC;3,4
09/02/2020;1700 UTC;2,8
09/02/2020;1800 UTC;3
09/02/2020;1900 UTC;2,3
09/02/2020;2000 UTC;2,5
09/02/2020;2100 UTC;1,8
09/02/2020;2200 UTC;1,3
09/02/2020;2300 UTC;,6
10/02/2020;0000 UTC;2
10/02/2020;0100 UTC;,4
10/02/2020;0200 UTC;0
10/02/2020;0300 UTC;1,1
10/02/2020;0400 UTC;1,2
10/02/2020;0500 UTC;,8
10/02/2020;0600 UTC;,1
10/02/2020;0700 UTC;0
10/02/2020;0800 UTC;,9
10/02/2020;0900 UTC;0
10/02/2020;1000 UTC;,5
10/02/2020;1100 UTC;1,9
10/02/2020;1200 UTC;2,1
10/02/2020;1300 UTC;3,8
10/02/2020;1400 UTC;3,4
10/02/2020;1500 UTC;3,6
10/02/2020;1600 UTC;3,6
10/02/2020;1700 UTC;4
10/02/2020;1800 UTC;3,4
10/02/2020;1900 UTC;2,6
10/02/2020;2000 UTC;1,6
10/02/2020;2100 UTC;1,2
10/02/2020;2200 UTC;1,1
10/02/2020;2300 UTC;,1
11/02/2020;0000 UTC;1,5
11/02/2020;0100 UTC;,4
11/02/2020;0200 UTC;1,2
11/02/2020;0300 UTC;,7
11/02/2020;0400 UTC;0
11/02/2020;0500 UTC;1
11/02/2020;0600 UTC;1,8
11/02/2020;0700 UTC;1,3
11/02/2020;0800 UTC;,9
11/02/2020;0900 UTC;,7
11/02/2020;1000 UTC;1,9
11/02/2020;1100 UTC;3,8
11/02/2020;1200 UTC;4,4
11/02/2020;1300 UTC;3,4
11/02/2020;1400 UTC;3,3
11/02/2020;1500 UTC;3,1
11/02/2020;1600 UTC;3,5
11/02/2020;1700 UTC;2,4
11/02/2020;1800 UTC;3,9
11/02/2020;1900 UTC;3,2
11/02/2020;2000 UTC;2,8
11/02/2020;2100 UTC;1,7
11/02/2020;2200 UTC;2
11/02/2020;2300 UTC;2,1
12/02/2020;0000 UTC;1,5
12/02/2020;0100 UTC;,3
12/02/2020;0200 UTC;1,3
12/02/2020;0300 UTC;,4
12/02/2020;0400 UTC;1,5
12/02/2020;0500 UTC;1,1
12/02/2020;0600 UTC;,9
12/02/2020;0700 UTC;1,1
12/02/2020;0800 UTC;,5
12/02/2020;0900 UTC;0
12/02/2020;1000 UTC;,2
12/02/2020;1100 UTC;1,7
12/02/2020;1200 UTC;2,5
12/02/2020;1300 UTC;3,7
12/02/2020;1400 UTC;3,4
12/02/2020;1500 UTC;3,5
12/02/2020;1600 UTC;3,1
12/02/2020;1700 UTC;2,7
12/02/2020;1800 UTC;2
12/02/2020;1900 UTC;2,3
12/02/2020;2000 UTC;2,4
12/02/2020;2100 UTC;1,5
12/02/2020;2200 UTC;1,1
12/02/2020;2300 UTC;,9
13/02/2020;0000 UTC;1,3
13/02/2020;0100 UTC;1,9
13/02/2020;0200 UTC;,2
13/02/2020;0300 UTC;,9
13/02/2020;0400 UTC;,7
13/02/2020;0500 UTC;,5
13/02/2020;0600 UTC;0
13/02/2020;0700 UTC;,1
13/02/2020;0800 UTC;,2
13/02/2020;0900 UTC;,1
13/02/2020;1000 UTC;1,2
13/02/2020;1100 UTC;,9
13/02/2020;1200 UTC;1,9
13/02/2020;1300 UTC;2,7
13/02/2020;1400 UTC;2,7
13/02/2020;1500 UTC;2,2
13/02/2020;1600 UTC;2,2
13/02/2020;1700 UTC;2
13/02/2020;1800 UTC;2,1
13/02/2020;1900 UTC;3,3
13/02/2020;2000 UTC;2,8
13/02/2020;2100 UTC;1,6
13/02/2020;2200 UTC;,9
13/02/2020;2300 UTC;,5
14/02/2020;0000 UTC;,4
14/02/2020;0100 UTC;1,3
14/02/2020;0200 UTC;,2
14/02/2020;0300 UTC;,5
14/02/2020;0400 UTC;,6
14/02/2020;0500 UTC;,9
14/02/2020;0600 UTC;,3
14/02/2020;0700 UTC;1,1
14/02/2020;0800 UTC;,5
14/02/2020;0900 UTC;,9
14/02/2020;1000 UTC;,9
14/02/2020;1100 UTC;1,6
14/02/2020;1200 UTC;1,8
14/02/2020;1300 UTC;1,6
14/02/2020;1400 UTC;1
14/02/2020;1500 UTC;2,4
14/02/2020;1600 UTC;3,3
14/02/2020;1700 UTC;2,1
14/02/2020;1800 UTC;3,4
14/02/2020;1900 UTC;2,3
14/02/2020;2000 UTC;2,8
14/02/2020;2100 UTC;1,4
14/02/2020;2200 UTC;1
14/02/2020;2300 UTC;1,2
15/02/2020;0000 UTC;,9
15/02/2020;0100 UTC;1,5
15/02/2020;0200 UTC;,2
15/02/2020;0300 UTC;1
15/02/2020;0400 UTC;0
15/02/2020;0500 UTC;,2
15/02/2020;0600 UTC;,5
15/02/2020;0700 UTC;0
15/02/2020;0800 UTC;0
15/02/2020;0900 UTC;,3
15/02/2020;1000 UTC;,8
15/02/2020;1100 UTC;1,3
15/02/2020;1200 UTC;1,6
15/02/2020;1300 UTC;2,9
15/02/2020;1400 UTC;3,8
15/02/2020;1500 UTC;3,5
15/02/2020;1600 UTC;3,2
15/02/2020;1700 UTC;3,2
15/02/2020;1800 UTC;3,1
15/02/2020;1900 UTC;2,9
15/02/2020;2000 UTC;2
15/02/2020;2100 UTC;2,2
15/02/2020;2200 UTC;1,6
15/02/2020;2300 UTC;1,3
16/02/2020;0000 UTC;,5
16/02/2020;0100 UTC;,2
16/02/2020;0200 UTC;,1
16/02/2020;0300 UTC;,5
16/02/2020;0400 UTC;1
16/02/2020;0500 UTC;1,2
16/02/2020;0600 UTC;,2
16/02/2020;0700 UTC;,4
16/02/2020;0800 UTC;,1
16/02/2020;0900 UTC;,2
16/02/2020;1000 UTC;,7
16/02/2020;1100 UTC;1,7
16/02/2020;1200 UTC;1,6
16/02/2020;1300 UTC;,8
16/02/2020;1400 UTC;2,8
16/02/2020;1500 UTC;2,9
16/02/2020;1600 UTC;3,4
16/02/2020;1700 UTC;3,6
16/02/2020;1800 UTC;1,9
16/02/2020;1900 UTC;2,2
16/02/2020;2000 UTC;2,3
16/02/2020;2100 UTC;1,7
16/02/2020;2200 UTC;1,1
16/02/2020;2300 UTC;,5
17/02/2020;0000 UTC;1,2
17/02/2020;0100 UTC;,2
17/02/2020;0200 UTC;1,4
17/02/2020;0300 UTC;1,4
17/02/2020;0400 UTC;1,2
17/02/2020;0500 UTC;0
17/02/2020;0600 UTC;,3
17/02/2020;0700 UTC;0
17/02/2020;0800 UTC;,7
17/02/2020;0900 UTC;0
17/02/2020;1000 UTC;,2
17/02/2020;1100 UTC;1,3
17/02/2020;1200 UTC;2,6
17/02/2020;1300 UTC;3,4
17/02/2020;1400 UTC;3,8
17/02/2020;1500 UTC;3,5
17/02/2020;1600 UTC;2,6
17/02/2020;1700 UTC;2,1
17/02/2020;1800 UTC;2,9
17/02/2020;1900 UTC;2,3
17/02/2020;2000 UTC;3,1
17/02/2020;2100 UTC;2,1
17/02/2020;2200 UTC;1,6
17/02/2020;2300 UTC;,9
18/02/2020;0000 UTC;,8
18/02/2020;0100 UTC;,8
18/02/2020;0200 UTC;1,7
18/02/2020;0300 UTC;,8
18/02/2020;0400 UTC;,1
18/02/2020;0500 UTC;1,5
18/02/2020;0600 UTC;3,8
18/02/2020;0700 UTC;,6
18/02/2020;0800 UTC;,6
18/02/2020;0900 UTC;1,4
18/02/2020;1000 UTC;,6
18/02/2020;1100 UTC;1,2
18/02/2020;1200 UTC;2,3
18/02/2020;1300 UTC;4,1
18/02/2020;1400 UTC;4,2
18/02/2020;1500 UTC;4,5
18/02/2020;1600 UTC;4,3
18/02/2020;1700 UTC;4,3
18/02/2020;1800 UTC;3,5
18/02/2020;1900 UTC;2,3
18/02/2020;2000 UTC;3
18/02/2020;2100 UTC;1,3
18/02/2020;2200 UTC;,9
18/02/2020;2300 UTC;1,2
19/02/2020;0000 UTC;0
19/02/2020;0100 UTC;1,2
19/02/2020;0200 UTC;1,2
19/02/2020;0300 UTC;,1
19/02/2020;0400 UTC;1,3
19/02/2020;0500 UTC;1,5
19/02/2020;0600 UTC;1,2
19/02/2020;0700 UTC;,4
19/02/2020;0800 UTC;,3
19/02/2020;0900 UTC;1,1
19/02/2020;1000 UTC;,8
19/02/2020;1100 UTC;,5
19/02/2020;1200 UTC;2,9
19/02/2020;1300 UTC;3,6
19/02/2020;1400 UTC;3,5
19/02/2020;1500 UTC;3,6
19/02/2020;1600 UTC;3,4
19/02/2020;1700 UTC;3
19/02/2020;1800 UTC;3
19/02/2020;1900 UTC;3
19/02/2020;2000 UTC;2,4
19/02/2020;2100 UTC;1,5
19/02/2020;2200 UTC;,9
19/02/2020;2300 UTC;,8
20/02/2020;0000 UTC;,1
20/02/2020;0100 UTC;,5
20/02/2020;0200 UTC;1,2
20/02/2020;0300 UTC;,6
20/02/2020;0400 UTC;,3
20/02/2020;0500 UTC;,1
20/02/2020;0600 UTC;,9
20/02/2020;0700 UTC;,9
20/02/2020;0800 UTC;,8
20/02/2020;0900 UTC;0
20/02/2020;1000 UTC;1,6
20/02/2020;1100 UTC;2,1
20/02/2020;1200 UTC;3
20/02/2020;1300 UTC;2,8
20/02/2020;1400 UTC;1,8
20/02/2020;1500 UTC;3,4
20/02/2020;1600 UTC;3,6
20/02/2020;1700 UTC;2,8
20/02/2020;1800 UTC;1,6
20/02/2020;1900 UTC;2,4
20/02/2020;2000 UTC;3,3
20/02/2020;2100 UTC;1,5
20/02/2020;2200 UTC;,6
20/02/2020;2300 UTC;,8
21/02/2020;0000 UTC;,4
21/02/2020;0100 UTC;,6
21/02/2020;0200 UTC;1
21/02/2020;0300 UTC;1,5
21/02/2020;0400 UTC;0
21/02/2020;0500 UTC;,1
21/02/2020;0600 UTC;1,6
21/02/2020;0700 UTC;3,7
21/02/2020;0800 UTC;2,3
21/02/2020;0900 UTC;2,4
21/02/2020;1000 UTC;,3
21/02/2020;1100 UTC;,3
21/02/2020;1200 UTC;,6
21/02/2020;1300 UTC;1,3
21/02/2020;1400 UTC;3,1
21/02/2020;1500 UTC;2,6
21/02/2020;1600 UTC;2,9
21/02/2020;1700 UTC;2,3
21/02/2020;1800 UTC;2,8
21/02/2020;1900 UTC;3,2
21/02/2020;2000 UTC;1,4
21/02/2020;2100 UTC;,9
21/02/2020;2200 UTC;,8
21/02/2020;2300 UTC;1,1
22/02/2020;0000 UTC;1,2
22/02/2020;0100 UTC;1,4
22/02/2020;0200 UTC;,2
22/02/2020;0300 UTC;,5
22/02/2020;0400 UTC;1,2
22/02/2020;0500 UTC;,9
22/02/2020;0600 UTC;,4
22/02/2020;0700 UTC;,4
22/02/2020;0800 UTC;1,7
22/02/2020;0900 UTC;,1
22/02/2020;1000 UTC;,6
22/02/2020;1100 UTC;,1
22/02/2020;1200 UTC;,9
22/02/2020;1300 UTC;,8
22/02/2020;1400 UTC;1,3
22/02/2020;1500 UTC;2,1
22/02/2020;1600 UTC;2,2
22/02/2020;1700 UTC;3,8
22/02/2020;1800 UTC;,2
22/02/2020;1900 UTC;,6
22/02/2020;2000 UTC;4,5
22/02/2020;2100 UTC;1
22/02/2020;2200 UTC;,5
22/02/2020;2300 UTC;,6
23/02/2020;0000 UTC;,8
23/02/2020;0100 UTC;,4
23/02/2020;0200 UTC;1,3
23/02/2020;0300 UTC;,4
23/02/2020;0400 UTC;,7
23/02/2020;0500 UTC;0
23/02/2020;0600 UTC;,7
23/02/2020;0700 UTC;,6
23/02/2020;0800 UTC;,6
23/02/2020;0900 UTC;1,1
23/02/2020;1000 UTC;,5
23/02/2020;1100 UTC;1,4
23/02/2020;1200 UTC;1,7
23/02/2020;1300 UTC;1,5
23/02/2020;1400 UTC;2,1
23/02/2020;1500 UTC;1,8
23/02/2020;1600 UTC;2
23/02/2020;1700 UTC;1,4
23/02/2020;1800 UTC;1,3
23/02/2020;1900 UTC;1,4
23/02/2020;2000 UTC;2
23/02/2020;2100 UTC;1,2
23/02/2020;2200 UTC;,2
23/02/2020;2300 UTC;0
24/02/2020;0000 UTC;,5
24/02/2020;0100 UTC;,8
24/02/2020;0200 UTC;,8
24/02/2020;0300 UTC;0
24/02/2020;0400 UTC;1
24/02/2020;0500 UTC;,4
24/02/2020;0600 UTC;,4
24/02/2020;0700 UTC;1,1
24/02/2020;0800 UTC;0
24/02/2020;0900 UTC;,2
24/02/2020;1000 UTC;,1
24/02/2020;1100 UTC;1,8
24/02/2020;1200 UTC;1,9
24/02/2020;1300 UTC;3,5
24/02/2020;1400 UTC;4,4
24/02/2020;1500 UTC;4,6
24/02/2020;1600 UTC;5
24/02/2020;1700 UTC;4,4
24/02/2020;1800 UTC;4,9
24/02/2020;1900 UTC;3,8
24/02/2020;2000 UTC;3,8
24/02/2020;2100 UTC;1,5
24/02/2020;2200 UTC;1,3
24/02/2020;2300 UTC;0
25/02/2020;0000 UTC;,1
25/02/2020;0100 UTC;0
25/02/2020;0200 UTC;1,2
25/02/2020;0300 UTC;1,4
25/02/2020;0400 UTC;,1
25/02/2020;0500 UTC;0
25/02/2020;0600 UTC;,3
25/02/2020;0700 UTC;,6
25/02/2020;0800 UTC;1
25/02/2020;0900 UTC;,2
25/02/2020;1000 UTC;1
25/02/2020;1100 UTC;,3
25/02/2020;1200 UTC;3
25/02/2020;1300 UTC;2,6
25/02/2020;1400 UTC;2,1
25/02/2020;1500 UTC;2,9
25/02/2020;1600 UTC;1,8
25/02/2020;1700 UTC;2,9
25/02/2020;1800 UTC;1,9
25/02/2020;1900 UTC;2,3
25/02/2020;2000 UTC;2,2
25/02/2020;2100 UTC;1,6
25/02/2020;2200 UTC;,1
25/02/2020;2300 UTC;,9
26/02/2020;0000 UTC;,2
26/02/2020;0100 UTC;1,1
26/02/2020;0200 UTC;1,6
26/02/2020;0300 UTC;,7
26/02/2020;0400 UTC;0
26/02/2020;0500 UTC;1,1
26/02/2020;0600 UTC;,2
26/02/2020;0700 UTC;,9
26/02/2020;0800 UTC;,1
26/02/2020;0900 UTC;0
26/02/2020;1000 UTC;,2
26/02/2020;1100 UTC;,4
26/02/2020;1200 UTC;2,5
26/02/2020;1300 UTC;2,7
26/02/2020;1400 UTC;1,9
26/02/2020;1500 UTC;1,8
26/02/2020;1600 UTC;1,7
26/02/2020;1700 UTC;1,6
26/02/2020;1800 UTC;2,1
26/02/2020;1900 UTC;1,4
26/02/2020;2000 UTC;1,9
26/02/2020;2100 UTC;1,6
26/02/2020;2200 UTC;,6
26/02/2020;2300 UTC;1,3
27/02/2020;0000 UTC;1,1
27/02/2020;0100 UTC;1
27/02/2020;0200 UTC;1,1
27/02/2020;0300 UTC;,2
27/02/2020;0400 UTC;0
27/02/2020;0500 UTC;1
27/02/2020;0600 UTC;,5
27/02/2020;0700 UTC;0
27/02/2020;0800 UTC;,1
27/02/2020;0900 UTC;,4
27/02/2020;1000 UTC;0
27/02/2020;1100 UTC;,3
27/02/2020;1200 UTC;1,2
27/02/2020;1300 UTC;1,3
27/02/2020;1400 UTC;2,4
27/02/2020;1500 UTC;2,1
27/02/2020;1600 UTC;1,5
27/02/2020;1700 UTC;1,8
27/02/2020;1800 UTC;2,8
27/02/2020;1900 UTC;1,5
27/02/2020;2000 UTC;2,3
27/02/2020;2100 UTC;2,4
27/02/2020;2200 UTC;1,6
27/02/2020;2300 UTC;,7
28/02/2020;0000 UTC;0
28/02/2020;0100 UTC;0
28/02/2020;0200 UTC;,3
28/02/2020;0300 UTC;,1
28/02/2020;0400 UTC;1,4
28/02/2020;0500 UTC;1,3
28/02/2020;0600 UTC;0
28/02/2020;0700 UTC;,3
28/02/2020;0800 UTC;,4
28/02/2020;0900 UTC;,8
28/02/2020;1000 UTC;1,1
28/02/2020;1100 UTC;2,6
28/02/2020;1200 UTC;2,6
28/02/2020;1300 UTC;2,9
28/02/2020;1400 UTC;2,7
28/02/2020;1500 UTC;2
28/02/2020;1600 UTC;2,6
28/02/2020;1700 UTC;3,2
28/02/2020;1800 UTC;2,3
28/02/2020;1900 UTC;1,3
28/02/2020;2000 UTC;1,2
28/02/2020;2100 UTC;,4
28/02/2020;2200 UTC;,6
28/02/2020;2300 UTC;,9
29/02/2020;0000 UTC;,3
29/02/2020;0100 UTC;0
29/02/2020;0200 UTC;,1
29/02/2020;0300 UTC;1
29/02/2020;0400 UTC;0
29/02/2020;0500 UTC;0
29/02/2020;0600 UTC;,8
29/02/2020;0700 UTC;,1
29/02/2020;0800 UTC;3,4
29/02/2020;0900 UTC;2,1
29/02/2020;1000 UTC;1,9
29/02/2020;1100 UTC;1,3
29/02/2020;1200 UTC;1,9
29/02/2020;1300 UTC;1,6
29/02/2020;1400 UTC;1,7
29/02/2020;1500 UTC;,5
29/02/2020;1600 UTC;,9
29/02/2020;1700 UTC;1,4
29/02/2020;1800 UTC;1,4
29/02/2020;1900 UTC;1,1
29/02/2020;2000 UTC;,4
29/02/2020;2100 UTC;2,2
29/02/2020;2200 UTC;1,5
29/02/2020;2300 UTC;,6
01/03/2020;0000 UTC;,8
01/03/2020;0100 UTC;,5
01/03/2020;0200 UTC;0
01/03/2020;0300 UTC;0
01/03/2020;0400 UTC;,4
01/03/2020;0500 UTC;0
01/03/2020;0600 UTC;,2
01/03/2020;0700 UTC;,9
01/03/2020;0800 UTC;0
01/03/2020;0900 UTC;,4
01/03/2020;1000 UTC;1,5
01/03/2020;1100 UTC;,9
01/03/2020;1200 UTC;,8
01/03/2020;1300 UTC;2
01/03/2020;1400 UTC;2,5
01/03/2020;1500 UTC;3,3
01/03/2020;1600 UTC;,8
01/03/2020;1700 UTC;1,5
01/03/2020;1800 UTC;3
01/03/2020;1900 UTC;2,6
01/03/2020;2000 UTC;1,7
01/03/2020;2100 UTC;1,1
01/03/2020;2200 UTC;,7
01/03/2020;2300 UTC;,1
02/03/2020;0000 UTC;,1
02/03/2020;0100 UTC;,1
02/03/2020;0200 UTC;0
02/03/2020;0300 UTC;0
02/03/2020;0400 UTC;,9
02/03/2020;0500 UTC;,3
02/03/2020;0600 UTC;0
02/03/2020;0700 UTC;0
02/03/2020;0800 UTC;0
02/03/2020;0900 UTC;0
02/03/2020;1000 UTC;0
02/03/2020;1100 UTC;,2
02/03/2020;1200 UTC;,9
02/03/2020;1300 UTC;,2
02/03/2020;1400 UTC;2,7
02/03/2020;1500 UTC;4,7
02/03/2020;1600 UTC;3,9
02/03/2020;1700 UTC;3,9
02/03/2020;1800 UTC;3,9
02/03/2020;1900 UTC;1,7
02/03/2020;2000 UTC;1,1
02/03/2020;2100 UTC;,3
02/03/2020;2200 UTC;,3
02/03/2020;2300 UTC;1,1
03/03/2020;0000 UTC;,5
03/03/2020;0100 UTC;0
03/03/2020;0200 UTC;,5
03/03/2020;0300 UTC;1,2
03/03/2020;0400 UTC;0
03/03/2020;0500 UTC;0
03/03/2020;0600 UTC;0
03/03/2020;0700 UTC;,1
03/03/2020;0800 UTC;,5
03/03/2020;0900 UTC;0
03/03/2020;1000 UTC;,4
03/03/2020;1100 UTC;1
03/03/2020;1200 UTC;1,5
03/03/2020;1300 UTC;1,4
03/03/2020;1400 UTC;1
03/03/2020;1500 UTC;1,8
03/03/2020;1600 UTC;1,6
03/03/2020;1700 UTC;2,4
03/03/2020;1800 UTC;5
03/03/2020;1900 UTC;3,8
03/03/2020;2000 UTC;1,3
03/03/2020;2100 UTC;2,1
03/03/2020;2200 UTC;2,1
03/03/2020;2300 UTC;1,2
04/03/2020;0000 UTC;0
04/03/2020;0100 UTC;0
04/03/2020;0200 UTC;0
04/03/2020;0300 UTC;0
04/03/2020;0400 UTC;,9
04/03/2020;0500 UTC;,8
04/03/2020;0600 UTC;1,1
04/03/2020;0700 UTC;,2
04/03/2020;0800 UTC;,2
04/03/2020;0900 UTC;1,1
04/03/2020;1000 UTC;1,1
04/03/2020;1100 UTC;,8
04/03/2020;1200 UTC;,6
04/03/2020;1300 UTC;,9
04/03/2020;1400 UTC;3,4
04/03/2020;1500 UTC;2,3
04/03/2020;1600 UTC;2
04/03/2020;1700 UTC;2,4
04/03/2020;1800 UTC;1,4
04/03/2020;1900 UTC;2
04/03/2020;2000 UTC;2,3
04/03/2020;2100 UTC;1,5
04/03/2020;2200 UTC;,6
04/03/2020;2300 UTC;1,8
05/03/2020;0000 UTC;1,1
05/03/2020;0100 UTC;,7
05/03/2020;0200 UTC;0
05/03/2020;0300 UTC;,9
05/03/2020;0400 UTC;,6
05/03/2020;0500 UTC;,4
05/03/2020;0600 UTC;1,2
05/03/2020;0700 UTC;,8
05/03/2020;0800 UTC;,1
05/03/2020;0900 UTC;1
05/03/2020;1000 UTC;1,9
05/03/2020;1100 UTC;2,3
05/03/2020;1200 UTC;2,7
05/03/2020;1300 UTC;2,2
05/03/2020;1400 UTC;1,8
05/03/2020;1500 UTC;1,8
05/03/2020;1600 UTC;2,1
05/03/2020;1700 UTC;1,2
05/03/2020;1800 UTC;1,4
05/03/2020;1900 UTC;1
05/03/2020;2000 UTC;1,6
05/03/2020;2100 UTC;,4
05/03/2020;2200 UTC;,2
05/03/2020;2300 UTC;1,1
06/03/2020;0000 UTC;1,4
06/03/2020;0100 UTC;0
06/03/2020;0200 UTC;1,1
06/03/2020;0300 UTC;0
06/03/2020;0400 UTC;,2
06/03/2020;0500 UTC;,6
06/03/2020;0600 UTC;1,3
06/03/2020;0700 UTC;1,1
06/03/2020;0800 UTC;0
06/03/2020;0900 UTC;0
06/03/2020;1000 UTC;0
06/03/2020;1100 UTC;1,1
06/03/2020;1200 UTC;1,4
06/03/2020;1300 UTC;,9
06/03/2020;1400 UTC;2
06/03/2020;1500 UTC;1,6
06/03/2020;1600 UTC;5,3
06/03/2020;1700 UTC;2,7
06/03/2020;1800 UTC;2,2
06/03/2020;1900 UTC;2,2
06/03/2020;2000 UTC;1,5
06/03/2020;2100 UTC;,4
06/03/2020;2200 UTC;1,3
06/03/2020;2300 UTC;1,1
07/03/2020;0000 UTC;,8
07/03/2020;0100 UTC;,1
07/03/2020;0200 UTC;0
07/03/2020;0300 UTC;,2
07/03/2020;0400 UTC;,4
07/03/2020;0500 UTC;1,1
07/03/2020;0600 UTC;,6
07/03/2020;0700 UTC;,8
07/03/2020;0800 UTC;,9
07/03/2020;0900 UTC;1,1
07/03/2020;1000 UTC;,2
07/03/2020;1100 UTC;3
07/03/2020;1200 UTC;2,2
07/03/2020;1300 UTC;2,6
07/03/2020;1400 UTC;1,6
07/03/2020;1500 UTC;,8
07/03/2020;1600 UTC;,6
07/03/2020;1700 UTC;,9
07/03/2020;1800 UTC;1
07/03/2020;1900 UTC;1,3
07/03/2020;2000 UTC;,6
07/03/2020;2100 UTC;,2
