Data;Hora UTC;VENTO, VELOCIDADE HORARIA (m/s)
02/02/2020;1000 UTC;2,7
02/02/2020;1100 UTC;3,4
02/02/2020;1200 UTC;2,9
02/02/2020;1300 UTC;2,8
02/02/2020;1400 UTC;4,5
02/02/2020;1500 UTC;4
02/02/2020;1600 UTC;5,6
02/02/2020;1700 UTC;5,5
02/02/2020;1800 UTC;5,6
02/02/2020;1900 UTC;5
02/02/2020;2000 UTC;4,4
02/02/2020;2100 UTC;3,6
02/02/2020;2200 UTC;3
02/02/2020;2300 UTC;2,7
03/02/2020;0000 UTC;1,8
03/02/2020;0100 UTC;1,6
03/02/2020;0200 UTC;2,4
03/02/2020;0300 UTC;2,1
03/02/2020;0400 UTC;1,4
03/02/2020;0500 UTC;1,1
03/02/2020;0600 UTC;,2
03/02/2020;0700 UTC;1,6
03/02/2020;0800 UTC;1,7
03/02/2020;0900 UTC;1,7
03/02/2020;1000 UTC;3,5
03/02/2020;1100 UTC;3,9
03/02/2020;1200 UTC;3,4
03/02/2020;1300 UTC;4,2
03/02/2020;1400 UTC;4,8
03/02/2020;1500 UTC;5,4
03/02/2020;1600 UTC;6,3
03/02/2020;1700 UTC;6,2
03/02/2020;1800 UTC;6,9
03/02/2020;1900 UTC;6,4
03/02/2020;2000 UTC;4,6
03/02/2020;2100 UTC;4,7
03/02/2020;2200 UTC;3,7
03/02/2020;2300 UTC;3,4
04/02/2020;0000 UTC;3,1
04/02/2020;0100 UTC;1,9
04/02/2020;0200 UTC;1,8
04/02/2020;0300 UTC;1,7
04/02/2020;0400 UTC;1,2
04/02/2020;0500 UTC;,4
04/02/2020;0600 UTC;1,3
04/02/2020;0700 UTC;1,1
04/02/2020;0800 UTC;1,6
04/02/2020;0900 UTC;2,2
04/02/2020;1000 UTC;2,7
04/02/2020;1100 UTC;2,6
04/02/2020;1200 UTC;4,7
04/02/2020;1300 UTC;4,6
04/02/2020;1400 UTC;3
04/02/2020;1500 UTC;4,3
04/02/2020;1600 UTC;,9
04/02/2020;1700 UTC;4,6
04/02/2020;1800 UTC;4,8
04/02/2020;1900 UTC;4,9
04/02/2020;2000 UTC;4,6
04/02/2020;2100 UTC;3,2
04/02/2020;2200 UTC;1,7
04/02/2020;2300 UTC;2,2
05/02/2020;0000 UTC;1,3
05/02/2020;0100 UTC;1,1
05/02/2020;0200 UTC;,4
05/02/2020;0300 UTC;,7
05/02/2020;0400 UTC;,5
05/02/2020;0500 UTC;1
05/02/2020;0600 UTC;1,6
05/02/2020;0700 UTC;,3
05/02/2020;0800 UTC;,7
05/02/2020;0900 UTC;1,3
05/02/2020;1000 UTC;2,8
05/02/2020;1100 UTC;2,8
05/02/2020;1200 UTC;2,8
05/02/2020;1300 UTC;4
05/02/2020;1400 UTC;3,9
05/02/2020;1500 UTC;4,5
05/02/2020;1600 UTC;5,6
05/02/2020;1700 UTC;5,6
05/02/2020;1800 UTC;6
05/02/2020;1900 UTC;5,5
05/02/2020;2000 UTC;5,5
05/02/2020;2100 UTC;4,4
05/02/2020;2200 UTC;3,3
05/02/2020;2300 UTC;2,8
06/02/2020;0000 UTC;2,5
06/02/2020;0100 UTC;1,8
06/02/2020;0200 UTC;1,7
06/02/2020;0300 UTC;1,7
06/02/2020;0400 UTC;1,3
06/02/2020;0500 UTC;,7
06/02/2020;0600 UTC;,4
06/02/2020;0700 UTC;1,3
06/02/2020;0800 UTC;2,9
06/02/2020;0900 UTC;2,1
06/02/2020;1000 UTC;3,2
06/02/2020;1100 UTC;2,9
06/02/2020;1200 UTC;3,3
06/02/2020;1300 UTC;3
06/02/2020;1400 UTC;3
06/02/2020;1500 UTC;4,1
06/02/2020;1600 UTC;4,5
06/02/2020;1700 UTC;4,2
06/02/2020;1800 UTC;5,2
06/02/2020;1900 UTC;4,1
06/02/2020;2000 UTC;4,1
06/02/2020;2100 UTC;3,9
06/02/2020;2200 UTC;2,7
06/02/2020;2300 UTC;1,9
07/02/2020;0000 UTC;2,2
07/02/2020;0100 UTC;1,2
07/02/2020;0200 UTC;1,7
07/02/2020;0300 UTC;1,3
07/02/2020;0400 UTC;1,9
07/02/2020;0500 UTC;1,1
07/02/2020;0600 UTC;1,1
07/02/2020;0700 UTC;1,2
07/02/2020;0800 UTC;1,3
07/02/2020;0900 UTC;1,4
07/02/2020;1000 UTC;3,2
07/02/2020;1100 UTC;3,7
07/02/2020;1200 UTC;3,2
07/02/2020;1300 UTC;3,4
07/02/2020;1400 UTC;4,9
07/02/2020;1500 UTC;4,8
07/02/2020;1600 UTC;4,6
07/02/2020;1700 UTC;5,9
07/02/2020;1800 UTC;5,1
07/02/2020;1900 UTC;5,8
07/02/2020;2000 UTC;4,9
07/02/2020;2100 UTC;4,6
07/02/2020;2200 UTC;3,6
07/02/2020;2300 UTC;3,5
08/02/2020;0000 UTC;2,3
08/02/2020;0100 UTC;1,8
08/02/2020;0200 UTC;1,9
08/02/2020;0300 UTC;,6
08/02/2020;0400 UTC;1,2
08/02/2020;0500 UTC;1,5
08/02/2020;0600 UTC;1,4
08/02/2020;0700 UTC;1
08/02/2020;0800 UTC;,3
08/02/2020;0900 UTC;1
08/02/2020;1000 UTC;2
08/02/2020;1100 UTC;3,6
08/02/2020;1200 UTC;4,3
08/02/2020;1300 UTC;4,2
08/02/2020;1400 UTC;4,9
08/02/2020;1500 UTC;4,8
08/02/2020;1600 UTC;5
08/02/2020;1700 UTC;5,3
08/02/2020;1800 UTC;4,5
08/02/2020;1900 UTC;4,4
08/02/2020;2000 UTC;3,9
08/02/2020;2100 UTC;3,6
08/02/2020;2200 UTC;3,6
08/02/2020;2300 UTC;2,7
09/02/2020;0000 UTC;1,7
09/02/2020;0100 UTC;2,8
09/02/2020;0200 UTC;1,8
09/02/2020;0300 UTC;1,2
09/02/2020;0400 UTC;,9
09/02/2020;0500 UTC;1,2
09/02/2020;0600 UTC;,9
09/02/2020;0700 UTC;,5
09/02/2020;0800 UTC;,7
09/02/2020;0900 UTC;,3
09/02/2020;1000 UTC;1,2
09/02/2020;1100 UTC;2,9
09/02/2020;1200 UTC;3,3
09/02/2020;1300 UTC;3,8
09/02/2020;1400 UTC;4,3
09/02/2020;1500 UTC;4
09/02/2020;1600 UTC;4,2
09/02/2020;1700 UTC;4
09/02/2020;1800 UTC;3,8
09/02/2020;1900 UTC;4,3
09/02/2020;2000 UTC;4,1
09/02/2020;2100 UTC;3,5
09/02/2020;2200 UTC;3,1
09/02/2020;2300 UTC;2,7
10/02/2020;0000 UTC;2,2
10/02/2020;0100 UTC;2
10/02/2020;0200 UTC;1
10/02/2020;0300 UTC;,4
10/02/2020;0400 UTC;,3
10/02/2020;0500 UTC;,5
10/02/2020;0600 UTC;,3
10/02/2020;0700 UTC;,7
10/02/2020;0800 UTC;,8
10/02/2020;0900 UTC;,9
10/02/2020;1000 UTC;,6
10/02/2020;1100 UTC;1,5
10/02/2020;1200 UTC;2,7
10/02/2020;1300 UTC;3,2
10/02/2020;1400 UTC;3,9
10/02/2020;1500 UTC;3,1
10/02/2020;1600 UTC;4,1
10/02/2020;1700 UTC;4,7
10/02/2020;1800 UTC;4,7
10/02/2020;1900 UTC;4,8
10/02/2020;2000 UTC;4,3
10/02/2020;2100 UTC;3,7
10/02/2020;2200 UTC;3,4
10/02/2020;2300 UTC;2,6
11/02/2020;0000 UTC;2,7
11/02/2020;0100 UTC;2,8
11/02/2020;0200 UTC;2,2
11/02/2020;0300 UTC;2,3
11/02/2020;0400 UTC;2,3
11/02/2020;0500 UTC;2,4
11/02/2020;0600 UTC;3
11/02/2020;0700 UTC;2
11/02/2020;0800 UTC;1,1
11/02/2020;0900 UTC;,6
11/02/2020;1000 UTC;3,7
11/02/2020;1100 UTC;3,4
11/02/2020;1200 UTC;3,3
11/02/2020;1300 UTC;4,5
11/02/2020;1400 UTC;4,5
11/02/2020;1500 UTC;4,7
11/02/2020;1600 UTC;4,9
11/02/2020;1700 UTC;4,9
11/02/2020;1800 UTC;4,4
11/02/2020;1900 UTC;4,3
11/02/2020;2000 UTC;4,3
11/02/2020;2100 UTC;3,3
11/02/2020;2200 UTC;2
11/02/2020;2300 UTC;2,1
12/02/2020;0000 UTC;2
12/02/2020;0100 UTC;1,8
12/02/2020;0200 UTC;1,8
12/02/2020;0300 UTC;,4
12/02/2020;0400 UTC;1,8
12/02/2020;0500 UTC;,7
12/02/2020;0600 UTC;2,7
12/02/2020;0700 UTC;1,1
12/02/2020;0800 UTC;,8
12/02/2020;0900 UTC;1,9
12/02/2020;1000 UTC;1,1
12/02/2020;1100 UTC;1,3
12/02/2020;1200 UTC;,8
12/02/2020;1300 UTC;1,2
12/02/2020;1400 UTC;2,1
12/02/2020;1500 UTC;3,6
12/02/2020;1600 UTC;3,3
12/02/2020;1700 UTC;2,8
12/02/2020;1800 UTC;3,3
12/02/2020;1900 UTC;3,1
12/02/2020;2000 UTC;3,4
12/02/2020;2100 UTC;2,3
12/02/2020;2200 UTC;2,6
12/02/2020;2300 UTC;1,7
13/02/2020;0000 UTC;1
13/02/2020;0100 UTC;2,2
13/02/2020;0200 UTC;2,1
13/02/2020;0300 UTC;2
13/02/2020;0400 UTC;,4
13/02/2020;0500 UTC;,9
13/02/2020;0600 UTC;,4
13/02/2020;0700 UTC;,7
13/02/2020;0800 UTC;,9
13/02/2020;0900 UTC;,4
13/02/2020;1000 UTC;,5
13/02/2020;1100 UTC;2,9
13/02/2020;1200 UTC;1,7
13/02/2020;1300 UTC;1,1
13/02/2020;1400 UTC;1,1
13/02/2020;1500 UTC;,7
13/02/2020;1600 UTC;3,5
13/02/2020;1700 UTC;3,7
13/02/2020;1800 UTC;3,4
13/02/2020;1900 UTC;3,2
13/02/2020;2000 UTC;3,8
13/02/2020;2100 UTC;2,8
13/02/2020;2200 UTC;2,9
13/02/2020;2300 UTC;2,4
14/02/2020;0000 UTC;2,1
14/02/2020;0100 UTC;1,5
14/02/2020;0200 UTC;1,6
14/02/2020;0300 UTC;1,4
14/02/2020;0400 UTC;,5
14/02/2020;0500 UTC;,6
14/02/2020;0600 UTC;1
14/02/2020;0700 UTC;,8
14/02/2020;0800 UTC;,6
14/02/2020;0900 UTC;,5
14/02/2020;1000 UTC;,6
14/02/2020;1100 UTC;2,1
14/02/2020;1200 UTC;2,8
14/02/2020;1300 UTC;3,8
14/02/2020;1400 UTC;4,7
14/02/2020;1500 UTC;4,9
14/02/2020;1600 UTC;5,8
14/02/2020;1700 UTC;4,8
14/02/2020;1800 UTC;5,1
14/02/2020;1900 UTC;4,4
14/02/2020;2000 UTC;4,1
14/02/2020;2100 UTC;3,5
14/02/2020;2200 UTC;2,6
14/02/2020;2300 UTC;1,6
15/02/2020;0000 UTC;2
15/02/2020;0100 UTC;1,1
15/02/2020;0200 UTC;1,2
15/02/2020;0300 UTC;,7
15/02/2020;0400 UTC;,4
15/02/2020;0500 UTC;,7
15/02/2020;0600 UTC;1,4
15/02/2020;0700 UTC;,6
15/02/2020;0800 UTC;,6
15/02/2020;0900 UTC;,7
15/02/2020;1000 UTC;,8
15/02/2020;1100 UTC;,9
15/02/2020;1200 UTC;1,1
15/02/2020;1300 UTC;3,9
15/02/2020;1400 UTC;3,2
15/02/2020;1500 UTC;3,9
15/02/2020;1600 UTC;4
15/02/2020;1700 UTC;4,5
15/02/2020;1800 UTC;4,2
15/02/2020;1900 UTC;4,3
15/02/2020;2000 UTC;3,6
15/02/2020;2100 UTC;3,8
15/02/2020;2200 UTC;3,3
15/02/2020;2300 UTC;1,8
16/02/2020;0000 UTC;2,1
16/02/2020;0100 UTC;1
16/02/2020;0200 UTC;,6
16/02/2020;0300 UTC;,9
16/02/2020;0400 UTC;,6
16/02/2020;0500 UTC;1,1
16/02/2020;0600 UTC;,5
16/02/2020;0700 UTC;,8
16/02/2020;0800 UTC;,5
16/02/2020;0900 UTC;,6
16/02/2020;1000 UTC;,7
16/02/2020;1100 UTC;,7
16/02/2020;1200 UTC;3,7
16/02/2020;1300 UTC;4,4
16/02/2020;1400 UTC;4,1
16/02/2020;1500 UTC;4,5
16/02/2020;1600 UTC;4,4
16/02/2020;1700 UTC;3,6
16/02/2020;1800 UTC;4,1
16/02/2020;1900 UTC;4,6
16/02/2020;2000 UTC;4
16/02/2020;2100 UTC;3,3
16/02/2020;2200 UTC;2,6
16/02/2020;2300 UTC;3,1
17/02/2020;0000 UTC;2,3
17/02/2020;0100 UTC;2,5
17/02/2020;0200 UTC;1,6
17/02/2020;0300 UTC;1
17/02/2020;0400 UTC;1,6
17/02/2020;0500 UTC;,6
17/02/2020;0600 UTC;,4
17/02/2020;0700 UTC;1,2
17/02/2020;0800 UTC;,9
17/02/2020;0900 UTC;,7
17/02/2020;1000 UTC;1
17/02/2020;1100 UTC;2,6
17/02/2020;1200 UTC;3
17/02/2020;1300 UTC;4,4
17/02/2020;1400 UTC;4,8
17/02/2020;1500 UTC;5,2
17/02/2020;1600 UTC;5,3
17/02/2020;1700 UTC;5,1
17/02/2020;1800 UTC;5,3
17/02/2020;1900 UTC;5,1
17/02/2020;2000 UTC;5,1
17/02/2020;2100 UTC;4,3
17/02/2020;2200 UTC;3,9
17/02/2020;2300 UTC;3,6
18/02/2020;0000 UTC;3,2
18/02/2020;0100 UTC;3
18/02/2020;0200 UTC;2,8
18/02/2020;0300 UTC;2,7
18/02/2020;0400 UTC;1
18/02/2020;0500 UTC;1
18/02/2020;0600 UTC;,8
18/02/2020;0700 UTC;,6
18/02/2020;0800 UTC;2,1
18/02/2020;0900 UTC;,7
18/02/2020;1000 UTC;3,7
18/02/2020;1100 UTC;4,2
18/02/2020;1200 UTC;5,7
18/02/2020;1300 UTC;5
18/02/2020;1400 UTC;4,7
18/02/2020;1500 UTC;4,3
18/02/2020;1600 UTC;4
18/02/2020;1700 UTC;4,2
18/02/2020;1800 UTC;4,1
18/02/2020;1900 UTC;4,1
18/02/2020;2000 UTC;4,6
18/02/2020;2100 UTC;4
18/02/2020;2200 UTC;3,5
18/02/2020;2300 UTC;2,8
19/02/2020;0000 UTC;3,1
19/02/2020;0100 UTC;2,8
19/02/2020;0200 UTC;1,4
19/02/2020;0300 UTC;,8
19/02/2020;0400 UTC;1,3
19/02/2020;0500 UTC;,5
19/02/2020;0600 UTC;1
19/02/2020;0700 UTC;1
19/02/2020;0800 UTC;,8
19/02/2020;0900 UTC;,4
19/02/2020;1000 UTC;,6
19/02/2020;1100 UTC;1,6
19/02/2020;1200 UTC;2,8
19/02/2020;1300 UTC;3,9
19/02/2020;1400 UTC;3,6
19/02/2020;1500 UTC;3,7
19/02/2020;1600 UTC;4
19/02/2020;1700 UTC;4,3
19/02/2020;1800 UTC;3,9
19/02/2020;1900 UTC;3,4
19/02/2020;2000 UTC;3,6
19/02/2020;2100 UTC;3,1
19/02/2020;2200 UTC;2,2
19/02/2020;2300 UTC;1,7
20/02/2020;0000 UTC;1,3
20/02/2020;0100 UTC;,3
20/02/2020;0200 UTC;,5
20/02/2020;0300 UTC;1,4
20/02/2020;0400 UTC;,8
20/02/2020;0500 UTC;1,2
20/02/2020;0600 UTC;1,3
20/02/2020;0700 UTC;2,3
20/02/2020;0800 UTC;,7
20/02/2020;0900 UTC;,8
20/02/2020;1000 UTC;,9
20/02/2020;1100 UTC;1,3
20/02/2020;1200 UTC;1,8
20/02/2020;1300 UTC;2
20/02/2020;1400 UTC;2,5
20/02/2020;1500 UTC;2
20/02/2020;1600 UTC;1,3
20/02/2020;1700 UTC;1,9
20/02/2020;1800 UTC;1,8
20/02/2020;1900 UTC;1,3
20/02/2020;2000 UTC;2,8
20/02/2020;2100 UTC;4,3
20/02/2020;2200 UTC;3
20/02/2020;2300 UTC;1,1
21/02/2020;0000 UTC;1,2
21/02/2020;0100 UTC;,7
21/02/2020;0200 UTC;1,5
21/02/2020;0300 UTC;2,6
21/02/2020;0400 UTC;1,4
21/02/2020;0500 UTC;1,1
21/02/2020;0600 UTC;,8
21/02/2020;0700 UTC;,8
21/02/2020;0800 UTC;,3
21/02/2020;0900 UTC;,6
21/02/2020;1000 UTC;1
21/02/2020;1100 UTC;1,1
21/02/2020;1200 UTC;1,7
21/02/2020;1300 UTC;4,2
21/02/2020;1400 UTC;3,9
21/02/2020;1500 UTC;3,7
21/02/2020;1600 UTC;3,7
21/02/2020;1700 UTC;3,2
21/02/2020;1800 UTC;3,8
21/02/2020;1900 UTC;2,9
21/02/2020;2000 UTC;1,4
21/02/2020;2100 UTC;1,2
21/02/2020;2200 UTC;2
21/02/2020;2300 UTC;1,6
22/02/2020;0000 UTC;1,1
22/02/2020;0100 UTC;1,2
22/02/2020;0200 UTC;1,2
22/02/2020;0300 UTC;,7
22/02/2020;0400 UTC;,4
22/02/2020;0500 UTC;,4
22/02/2020;0600 UTC;1,1
22/02/2020;0700 UTC;,4
22/02/2020;0800 UTC;,2
22/02/2020;0900 UTC;,3
22/02/2020;1000 UTC;1,3
22/02/2020;1100 UTC;1,9
22/02/2020;1200 UTC;2,6
22/02/2020;1300 UTC;2
22/02/2020;1400 UTC;3,1
22/02/2020;1500 UTC;3,8
22/02/2020;1600 UTC;3,8
22/02/2020;1700 UTC;4,2
22/02/2020;1800 UTC;4
22/02/2020;1900 UTC;4,4
22/02/2020;2000 UTC;4,5
22/02/2020;2100 UTC;4,5
22/02/2020;2200 UTC;2,6
22/02/2020;2300 UTC;2,6
23/02/2020;0000 UTC;1,9
23/02/2020;0100 UTC;1,3
23/02/2020;0200 UTC;,5
23/02/2020;0300 UTC;,7
23/02/2020;0400 UTC;1,6
23/02/2020;0500 UTC;1,2
23/02/2020;0600 UTC;1,3
23/02/2020;0700 UTC;1,4
23/02/2020;0800 UTC;1,6
23/02/2020;0900 UTC;1,7
23/02/2020;1000 UTC;2,6
23/02/2020;1100 UTC;4,4
23/02/2020;1200 UTC;3,5
23/02/2020;1300 UTC;2,9
23/02/2020;1400 UTC;2,3
23/02/2020;1500 UTC;4
23/02/2020;1600 UTC;4,8
23/02/2020;1700 UTC;5,1
23/02/2020;1800 UTC;5,2
23/02/2020;1900 UTC;5,1
23/02/2020;2000 UTC;5,5
23/02/2020;2100 UTC;3,4
23/02/2020;2200 UTC;2,9
23/02/2020;2300 UTC;1,8
24/02/2020;0000 UTC;2,1
24/02/2020;0100 UTC;1,4
24/02/2020;0200 UTC;,8
24/02/2020;0300 UTC;1,5
24/02/2020;0400 UTC;1,5
24/02/2020;0500 UTC;2,2
24/02/2020;0600 UTC;1,2
24/02/2020;0700 UTC;1,7
24/02/2020;0800 UTC;1,2
24/02/2020;0900 UTC;,8
24/02/2020;1000 UTC;1,6
24/02/2020;1100 UTC;3,6
24/02/2020;1200 UTC;4,2
24/02/2020;1300 UTC;4,6
24/02/2020;1400 UTC;4,9
24/02/2020;1500 UTC;4,5
24/02/2020;1600 UTC;4,5
24/02/2020;1700 UTC;5
24/02/2020;1800 UTC;5,2
24/02/2020;1900 UTC;4,9
24/02/2020;2000 UTC;3,7
24/02/2020;2100 UTC;3,6
24/02/2020;2200 UTC;3,3
24/02/2020;2300 UTC;2,6
25/02/2020;0000 UTC;2,1
25/02/2020;0100 UTC;1,7
25/02/2020;0200 UTC;1,3
25/02/2020;0300 UTC;,8
25/02/2020;0400 UTC;,5
25/02/2020;0500 UTC;,7
25/02/2020;0600 UTC;,1
25/02/2020;0700 UTC;,5
25/02/2020;0800 UTC;,3
25/02/2020;0900 UTC;,6
25/02/2020;1000 UTC;,7
25/02/2020;1100 UTC;3
25/02/2020;1200 UTC;2,8
25/02/2020;1300 UTC;2,8
25/02/2020;1400 UTC;2,7
25/02/2020;1500 UTC;2,8
25/02/2020;1600 UTC;3,8
25/02/2020;1700 UTC;4,8
25/02/2020;1800 UTC;4,4
25/02/2020;1900 UTC;4,6
25/02/2020;2000 UTC;4,1
25/02/2020;2100 UTC;3,4
25/02/2020;2200 UTC;3,1
25/02/2020;2300 UTC;3,4
26/02/2020;0000 UTC;3,1
26/02/2020;0100 UTC;2,3
26/02/2020;0200 UTC;1,4
26/02/2020;0300 UTC;,7
26/02/2020;0400 UTC;1,1
26/02/2020;0500 UTC;,7
26/02/2020;0600 UTC;1,1
26/02/2020;0700 UTC;1,7
26/02/2020;0800 UTC;1,3
26/02/2020;0900 UTC;2,3
26/02/2020;1000 UTC;,3
26/02/2020;1100 UTC;,8
26/02/2020;1200 UTC;4,1
26/02/2020;1300 UTC;1,7
26/02/2020;1400 UTC;3,2
26/02/2020;1500 UTC;3,9
26/02/2020;1600 UTC;3,7
26/02/2020;1700 UTC;4
26/02/2020;1800 UTC;3,4
26/02/2020;1900 UTC;4,4
26/02/2020;2000 UTC;4,5
26/02/2020;2100 UTC;3,1
26/02/2020;2200 UTC;2,3
26/02/2020;2300 UTC;1,8
27/02/2020;0000 UTC;1,9
27/02/2020;0100 UTC;1,7
27/02/2020;0200 UTC;1,3
27/02/2020;0300 UTC;,6
27/02/2020;0400 UTC;1,4
27/02/2020;0500 UTC;,8
27/02/2020;0600 UTC;,7
27/02/2020;0700 UTC;,7
27/02/2020;0800 UTC;,4
27/02/2020;0900 UTC;1,1
27/02/2020;1000 UTC;2
27/02/2020;1100 UTC;3,2
27/02/2020;1200 UTC;3,2
27/02/2020;1300 UTC;1,9
27/02/2020;1400 UTC;4,3
27/02/2020;1500 UTC;4,2
27/02/2020;1600 UTC;4,8
27/02/2020;1700 UTC;4,9
27/02/2020;1800 UTC;4,9
27/02/2020;1900 UTC;4,9
27/02/2020;2000 UTC;4,5
27/02/2020;2100 UTC;4,6
27/02/2020;2200 UTC;3,7
27/02/2020;2300 UTC;3,2
28/02/2020;0000 UTC;2,7
28/02/2020;0100 UTC;2,6
28/02/2020;0200 UTC;2,8
28/02/2020;0300 UTC;2
28/02/2020;0400 UTC;2,2
28/02/2020;0500 UTC;1,9
28/02/2020;0600 UTC;1,9
28/02/2020;0700 UTC;1,8
28/02/2020;0800 UTC;1,5
28/02/2020;0900 UTC;1
28/02/2020;1000 UTC;3,1
28/02/2020;1100 UTC;4,9
28/02/2020;1200 UTC;4,6
28/02/2020;1300 UTC;4,9
28/02/2020;1400 UTC;3,1
28/02/2020;1500 UTC;5,1
28/02/2020;1600 UTC;5,4
28/02/2020;1700 UTC;4,7
28/02/2020;1800 UTC;5,5
28/02/2020;1900 UTC;5,4
28/02/2020;2000 UTC;5,4
28/02/2020;2100 UTC;4,2
28/02/2020;2200 UTC;4
28/02/2020;2300 UTC;3,3
29/02/2020;0000 UTC;3
29/02/2020;0100 UTC;2,3
29/02/2020;0200 UTC;1,5
29/02/2020;0300 UTC;,5
29/02/2020;0400 UTC;,2
29/02/2020;0500 UTC;1
29/02/2020;0600 UTC;1,5
29/02/2020;0700 UTC;1,2
29/02/2020;0800 UTC;,1
29/02/2020;0900 UTC;1,1
29/02/2020;1000 UTC;1,5
29/02/2020;1100 UTC;2,5
29/02/2020;1200 UTC;4,3
29/02/2020;1300 UTC;4,6
29/02/2020;1400 UTC;4,5
29/02/2020;1500 UTC;4,5
29/02/2020;1600 UTC;3,9
29/02/2020;1700 UTC;4,2
29/02/2020;1800 UTC;4,4
29/02/2020;1900 UTC;5
29/02/2020;2000 UTC;4,7
29/02/2020;2100 UTC;2,8
29/02/2020;2200 UTC;2,7
29/02/2020;2300 UTC;2,5
01/03/2020;0000 UTC;1,9
01/03/2020;0100 UTC;2,1
01/03/2020;0200 UTC;,5
01/03/2020;0300 UTC;,4
01/03/2020;0400 UTC;,3
01/03/2020;0500 UTC;,2
01/03/2020;0600 UTC;,3
01/03/2020;0700 UTC;,9
01/03/2020;0800 UTC;1,2
01/03/2020;0900 UTC;,8
01/03/2020;1000 UTC;1,1
01/03/2020;1100 UTC;2,2
01/03/2020;1200 UTC;2,2
01/03/2020;1300 UTC;2
01/03/2020;1400 UTC;3,7
01/03/2020;1500 UTC;3,4
01/03/2020;1600 UTC;4,5
01/03/2020;1700 UTC;3,6
01/03/2020;1800 UTC;3,8
01/03/2020;1900 UTC;4,2
01/03/2020;2000 UTC;3,3
01/03/2020;2100 UTC;3,2
01/03/2020;2200 UTC;2,5
01/03/2020;2300 UTC;2
02/03/2020;0000 UTC;1,3
02/03/2020;0100 UTC;1,4
02/03/2020;0200 UTC;1,1
02/03/2020;0300 UTC;1,5
02/03/2020;0400 UTC;1
02/03/2020;0500 UTC;,8
02/03/2020;0600 UTC;,9
02/03/2020;0700 UTC;,8
02/03/2020;0800 UTC;,9
02/03/2020;0900 UTC;,7
02/03/2020;1000 UTC;1,2
02/03/2020;1100 UTC;1,3
02/03/2020;1200 UTC;2
02/03/2020;1300 UTC;1,8
02/03/2020;1400 UTC;3,2
02/03/2020;1500 UTC;4,1
02/03/2020;1600 UTC;3,7
02/03/2020;1700 UTC;5
02/03/2020;1800 UTC;4,4
02/03/2020;1900 UTC;4,3
02/03/2020;2000 UTC;4
02/03/2020;2100 UTC;3
02/03/2020;2200 UTC;3
02/03/2020;2300 UTC;2,2
03/03/2020;0000 UTC;2,3
03/03/2020;0100 UTC;1,5
03/03/2020;0200 UTC;1,2
03/03/2020;0300 UTC;1,4
03/03/2020;0400 UTC;1,3
03/03/2020;0500 UTC;1,2
03/03/2020;0600 UTC;,6
03/03/2020;0700 UTC;,7
03/03/2020;0800 UTC;,8
03/03/2020;0900 UTC;1,5
03/03/2020;1000 UTC;1,7
03/03/2020;1100 UTC;3
03/03/2020;1200 UTC;2,1
03/03/2020;1300 UTC;2,8
03/03/2020;1400 UTC;4,4
03/03/2020;1500 UTC;4,1
03/03/2020;1600 UTC;4,4
03/03/2020;1700 UTC;5,1
03/03/2020;1800 UTC;4,8
03/03/2020;1900 UTC;4,7
03/03/2020;2000 UTC;4,6
03/03/2020;2100 UTC;3,7
03/03/2020;2200 UTC;2,9
03/03/2020;2300 UTC;2,7
04/03/2020;0000 UTC;1,6
04/03/2020;0100 UTC;1,3
04/03/2020;0200 UTC;2,3
04/03/2020;0300 UTC;1,3
04/03/2020;0400 UTC;1
04/03/2020;0500 UTC;,7
04/03/2020;0600 UTC;1
04/03/2020;0700 UTC;,7
04/03/2020;0800 UTC;1,1
04/03/2020;0900 UTC;1,2
04/03/2020;1000 UTC;2,7
04/03/2020;1100 UTC;3,1
04/03/2020;1200 UTC;4,2
04/03/2020;1300 UTC;4,5
04/03/2020;1400 UTC;4,8
04/03/2020;1500 UTC;4
04/03/2020;1600 UTC;4,6
04/03/2020;1700 UTC;4,7
04/03/2020;1800 UTC;5,3
04/03/2020;1900 UTC;5,8
04/03/2020;2000 UTC;5,1
04/03/2020;2100 UTC;4,6
04/03/2020;2200 UTC;3,9
04/03/2020;2300 UTC;3,5
05/03/2020;0000 UTC;3,1
05/03/2020;0100 UTC;2,5
05/03/2020;0200 UTC;2,3
05/03/2020;0300 UTC;1,4
05/03/2020;0400 UTC;1,7
05/03/2020;0500 UTC;1,5
05/03/2020;0600 UTC;1,3
05/03/2020;0700 UTC;1,6
05/03/2020;0800 UTC;1,6
05/03/2020;0900 UTC;1,6
05/03/2020;1000 UTC;4,5
05/03/2020;1100 UTC;5,3
05/03/2020;1200 UTC;4,5
05/03/2020;1300 UTC;4,7
05/03/2020;1400 UTC;4,4
05/03/2020;1500 UTC;3,4
05/03/2020;1600 UTC;5,3
05/03/2020;1700 UTC;5,5
05/03/2020;1800 UTC;5,6
05/03/2020;1900 UTC;5,8
05/03/2020;2000 UTC;5,2
05/03/2020;2100 UTC;4,6
05/03/2020;2200 UTC;3,3
05/03/2020;2300 UTC;3,3
06/03/2020;0000 UTC;2,1
06/03/2020;0100 UTC;1,4
06/03/2020;0200 UTC;1,8
06/03/2020;0300 UTC;1,9
06/03/2020;0400 UTC;2
06/03/2020;0500 UTC;2,3
06/03/2020;0600 UTC;1,7
06/03/2020;0700 UTC;1,8
06/03/2020;0800 UTC;1,9
