;ARMA;ELM;ARMA+ELM;MLP;ARMA+MLP;ACTUAL
14/02/2019 05:00;7.848539447;7.98966441;11.39794473;10.117899;13.64155016;11.21
14/02/2019 06:00;7.351249223;11.41091276;9.243692554;9.064477;10.35318137;8.94
14/02/2019 07:00;6.357735491;6.569634951;7.043810874;7.4117064;5.250567293;6.46
14/02/2019 08:00;6.678578136;6.006502133;6.002405508;5.275382;11.71117472;5.841
14/02/2019 09:00;8.271296085;14.80725485;14.81246513;12.8184395;13.59384781;14.75
14/02/2019 10:00;7.42577055;18.20175949;17.11588507;14.334356;16.75257757;17.42
14/02/2019 11:00;8.883164574;9.481862356;9.567014611;11.3195305;7.024409462;9.33
14/02/2019 12:00;6.518027848;4.218341289;3.270492068;-0.07951057;6.564145631;3.417
14/02/2019 13:00;9.227117289;3.593459124;3.082572473;3.4210255;4.370939005;2.969
14/02/2019 14:00;4.633128084;4.67137163;3.942309143;5.900267;3.987687029;3.825
14/02/2019 15:00;3.597076164;3.997847224;3.620727718;6.2576704;3.892938362;3.146
14/02/2019 16:00;5.492889557;4.583153038;4.642675717;5.946922;4.863918457;4.967
14/02/2019 17:00;6.860144347;5.861877595;5.614627914;5.6900916;6.373844832;5.609
14/02/2019 18:00;7.609559201;5.189068485;5.077743013;6.5990233;3.714730405;4.944
14/02/2019 19:00;3.850765735;5.829181681;4.775877706;2.224155;5.160923511;4.681
14/02/2019 20:00;3.514047195;4.624465036;4.879838405;5.3877006;6.118970443;4.864
14/02/2019 21:00;6.573246478;4.71821291;3.281615909;7.440183;6.309031009;3.82
14/02/2019 22:00;6.010272979;4.285881846;4.057890166;7.886675;4.887384414;4.091
14/02/2019 23:00;3.780958485;4.677937557;4.004956968;5.1161575;4.220751118;3.82
15/02/2019 00:00;3.14099719;3.706846573;3.8742906;5.202682;4.098989744;3.309
15/02/2019 01:00;4.176478403;4.341161783;2.970962212;6.098879;5.291884439;3.682
15/02/2019 02:00;6.808051226;3.254458199;4.890209619;5.2349906;6.544348833;3.619
15/02/2019 03:00;5.786835695;4.01135114;4.218490944;5.471207;5.159928346;3.971
15/02/2019 04:00;3.030734845;17.89806023;17.43977216;15.474734;15.20696241;16.99
